crash_id,bus,heavy_truck,articulated_truck
20145026,No,No,No
20145166,No,No,No
20145037,No,No,No
20145063,No,No,No
20145167,No,No,No
20145129,No,No,No
20145094,No,Yes,No
20145123,No,No,No
20144073,No,No,No
20145124,No,No,No
20146021,No,No,No
20145054,No,No,No
20146018,No,No,No
20144056,No,No,No
20144036,No,Yes,No
20145040,No,No,No
20145157,No,No,No
20145060,No,No,No
20145151,No,No,No
20145036,No,No,No
20144005,No,No,No
20144074,No,No,No
20145042,No,No,No
20145139,Yes,No,No
20144096,No,No,No
20144048,No,Yes,No
20145032,No,No,No
20146026,No,No,No
20145126,No,No,No
20145019,No,No,No
20144006,No,No,No
20144070,No,No,No
20145116,Yes,No,No
20144017,No,No,No
20144090,No,No,No
20145137,No,No,No
20145047,No,No,No
20146010,No,No,No
20145015,No,No,No
20144061,No,No,No
20144076,No,No,No
20145109,No,No,No
20145059,No,No,No
20145154,No,No,No
20145130,No,No,No
20145065,No,No,No
20145006,No,No,No
20144050,No,No,No
20144085,No,No,No
20145039,No,No,No
20144027,No,No,No
20144063,No,No,No
20145097,No,No,No
20144080,No,No,No
20144021,No,No,No
20144001,No,No,No
20145171,No,Yes,No
20145172,No,Yes,No
20145120,No,No,No
20144012,No,No,No
20145022,No,No,No
20145102,No,Yes,No
20144049,No,No,No
20145067,No,No,No
20144091,No,Yes,No
20145045,No,No,No
20146017,No,No,No
20145140,No,No,No
20145098,No,No,No
20144072,No,No,No
20145095,No,No,No
20145112,No,No,No
20145077,No,No,Yes
20144069,No,No,No
20145074,No,No,Yes
20144014,No,No,Yes
20146027,No,No,No
20145128,No,No,No
20144051,No,No,No
20144031,No,No,No
20145119,No,No,No
20146023,No,No,No
20144068,No,No,No
20145018,No,No,No
20145132,No,No,No
20145147,No,No,No
20145106,No,No,No
20145011,No,No,No
20145163,No,No,Yes
20145078,No,No,No
20145103,No,No,No
20144025,Yes,No,No
20144004,No,No,No
20144067,No,No,No
20146025,No,No,Yes
20144044,No,No,Yes
20145081,No,No,No
20145087,No,Yes,No
20144059,No,No,No
20145090,No,No,No
20145028,No,No,No
20144046,No,No,Yes
20145061,No,No,No
20145080,No,No,No
20145056,No,No,No
20146030,No,No,No
20144028,No,Yes,No
20145159,No,No,No
20145014,No,No,No
20145038,No,No,No
20144018,No,Yes,No
20145127,No,No,No
20145156,No,No,No
20144060,No,No,No
20145031,No,No,Yes
20144058,No,No,Yes
20145076,No,No,No
20145033,No,No,No
20145003,No,No,No
20144023,No,No,No
20145044,No,No,No
20145062,No,No,No
20144029,No,No,Yes
20144053,No,No,No
20144041,No,No,No
20144026,No,No,No
20145051,No,No,No
20144011,No,No,No
20145071,No,No,No
20145165,No,No,No
20146008,No,No,No
20145007,No,No,No
20146001,No,Yes,No
20146029,No,Yes,No
20145121,Yes,No,No
20145136,No,No,No
20144020,No,No,No
20146020,No,No,No
20146019,No,No,No
20146031,No,No,No
20145135,No,No,No
20145008,No,No,No
20144042,No,No,No
20144038,No,No,Yes
20145133,No,No,No
20145004,No,No,No
20145084,No,No,No
20145050,No,No,No
20146007,No,No,No
20145034,No,No,No
20144034,No,No,No
20145160,No,No,No
20145115,No,No,No
20144040,No,No,No
20145043,No,No,No
20144055,No,Yes,No
20145073,No,No,No
20144008,No,Yes,No
20145152,No,No,No
20145145,No,No,No
20145114,No,No,No
20144015,No,No,No
20144037,No,No,No
20144065,No,No,No
20145030,No,No,No
20145110,No,No,No
20145162,No,No,No
20145146,No,No,No
20144047,No,No,No
20145125,No,No,No
20146009,No,No,No
20144077,No,No,No
20144062,No,No,No
20145142,No,No,No
20146022,No,Yes,No
20145046,No,Yes,No
20145153,No,No,No
20144016,No,No,Yes
20145012,No,No,No
20145079,No,No,No
20144081,No,No,No
20145005,No,No,No
20145149,No,No,No
20145013,No,No,No
20144054,No,No,No
20146011,No,No,No
20144045,No,No,No
20145070,No,No,No
20145083,No,No,No
20144064,No,No,No
20144024,No,No,No
20145035,No,No,No
20144088,No,No,No
20145075,No,No,No
20145168,No,Yes,No
20145058,No,Yes,No
20145144,No,No,No
20145173,No,No,No
20144032,No,No,No
20145104,No,No,No
20144083,No,Yes,No
20144019,No,No,No
20145148,Yes,No,No
20145053,No,No,No
20144022,No,No,No
20146015,No,No,No
20144013,No,No,Yes
20145020,No,No,No
20144089,No,No,No
20145118,No,No,No
20146016,No,No,No
20144079,No,No,Yes
20145055,No,No,No
20144007,No,No,No
20145072,No,No,No
20145108,No,No,No
